@author: Anju Saxena
@iso: ben
@language: Bengali
@source: Språkbanken
@variety: std
@size: 1335
@classification: Indo-European,Indo-Iranian,Indo-Aryan,Easternzone,Bengali-Assamese,Bengali
1.1	world	biśba
1.21	earth, land	jami
1.212	earth=ground, soil	māṭi
1.213	dust	dhulo
1.214	mud	mr̖ttikā
1.214	mud	kādā
1.215	sand	bāli
1.22	mountain, hill	parbata
1.22	mountain, hill	pāhār̖ā
1.222	cliff, precipice	parbata
1.222	cliff, precipice	parbatagātra
1.23	plain, field	samatala
1.24	valley	upatyakā
1.25	island	dbīpa
1.26	mainland	mūl bhūkhanḍa
1.27	shore	tīra
1.28	cave	guhā
1.31	water	pāni
1.31	water	jala
1.32	sea	samudra
1.32	sea	sāgara
1.322	calm (of sea)	śānta
1.323	rough (of sea)	aśānta
1.324	foam	phenā
1.329	ocean	sāgara
1.329	ocean	mahāsāgara
1.33	lake	dīghi
1.34	gulf, bay	upasāgara
1.341	lagoon	upahrada
1.342	reef	prabāla
1.343	headland, point	antarīpa
1.35	wave	taraṅga
1.352	tide	ḍheu
1.353	lowtide	marākaṭāla
1.354	hightide	joyāra
1.36	river, stream, brook	nadī
1.362	whirlpool	ghūrṇi
1.37	spring, well	kuyā
1.38	swamp	jalābhūmi
1.39	waterfall	jharṇā
1.41	woods, forest	bana
1.43	wood	kāṭha
1.44	stone, rock	pāṣāṇa
1.44	stone, rock	śilā
1.45	earthquake	bhūkampana
1.51	sky	ākāśa
1.52	sun	sūrya
1.52	sun	aruṇa
1.53	moon	cānda
1.53	moon	candra
1.54	star	tārakā
1.55	lightning	bajrapāta
1.56	thunder	bāja
1.57	lightning (as striking)	bajrapāta
1.58	storm	jhaŗa
1.59	rainbow	ramdhaṇu
1.61	light (noun)	ālo
1.61	light (noun)	bāti
1.62	darkness	ān̄dhāra
1.63	shade, shadow	chāyā
1.64	dew	śiśira
1.71	air	anila
1.72	wind	pabana
1.73	cloud	megha
1.74	fog	kuyāśā
1.75	rain (noun)	br̥ṣṭi
1.76	snow (noun)	tuṣāra
1.77	ice	barapha
1.78	weather	ābahāoyā
1.81	fire	agni
1.82	flame (noun)	bahni
1.83	smoke (noun)	dhūma
1.83	smoke (noun)	dhon̄yā
1.84	ashes	chāi
1.841	embers	kayalā
1.851	burn (vb trans)	jbālāno
1.852	burn (vb intrans)	por̖ā
1.86	light, kindle, ignite	jbālāno
1.861	extinguish	nibhāno
1.87	match (noun)	diyāśālāi
1.88	firewood	agnikāṣṭha
1.89	charcoal	kayalā
2.1	person, human being	byakti
2.21	man (vs. woman)	mānuṣa
2.22	woman	mahilā
2.22	woman	nārī
2.23	male	puruṣa
2.24	female	mahilā
2.25	boy	bālaka
2.251	young man (adolescent)	chokarā
2.26	girl	bālikā
2.261	young woman (adolescent)	chun̄r̖i
2.27	child	śiśu
2.28	infant, baby	śiśu
2.31	husband	pati
2.32	wife	patnī
2.33	marry	bibāha karā
2.34	marriage, wedding	bibāha
2.341	divorce	bibāhabiccheda
2.35	father	pitā
2.36	mother	mātā
2.36	mother	mā
2.37	parents	pitāmātā
2.38	married man	bibāhita puruṣa
2.39	married woman	bibāhita mahilā
2.41	son	putra
2.42	daughter	kanyā
2.43	offspring (son or daughter)	santāna
2.44	brother	bhāi
2.444	older brother	bar̖a bhāi
2.445	younger brother	choṭa bhāi
2.45	sister	bona
2.454	older sister	bar̖a bona
2.455	younger sister	choṭa bona
2.456	sibling	bhāi-bona
2.458	twins	yamaja
2.46	grandfather	dādā
2.46	grandfather	nānā
2.461	old man	br̖ddha
2.47	grandmother	dādī
2.47	grandmother	nānī
2.471	old woman	bur̖i
2.48	grandson	nāti
2.49	granddaughter	nātanī
2.51	uncle	cācā
2.51	uncle	khālu
2.51	uncle	māmā
2.51	uncle	phupā
2.511	mother's brother	māmā
2.512	father's brother	cācā
2.52	aunt	cācī
2.52	aunt	khālā
2.52	aunt	māmī
2.52	aunt	phupu
2.521	mother's sister	khālā
2.522	father's sister	khālu
2.522	father's sister	phupu
2.53	nephew	bhātijā
2.54	niece	bhātijī
2.56	ancestors	pūrbasūrī
2.57	descendants	santati
2.61	father-in-law (of a man)	śbaśura
2.611	father-in-law (of a woman)	śbaśura
2.62	mother-in-law (of a man)	śāśur̖i
2.621	mother-in-law (of a woman)	śāśur̖i
2.63	son-in-law (of a man)	jāmāi
2.631	son-in-law (of a woman)	jāmāi
2.64	daughter-in-law (of a man)	badhū
2.64	daughter-in-law (of a man)	bau
2.641	daughter-in-law (of a woman)	badhū
2.641	daughter-in-law (of a woman)	bau
2.71	stepfather	satt bābā
2.72	stepmother	satt mā
2.73	stepson	satt chele
2.74	stepdaughter	satt meye
2.75	orphan	anātha
2.76	widow	bidhabā
2.77	widower	bidhabā
2.81	relatives, kinsmen	āthīya
2.82	family	paribāra
2.91	I	āmi
2.92	you (singular)	tui
2.92	you (singular)	tumi
2.93	he/she/it	se/ se/ eṭā
2.94	we	āmarā
2.941	we (inclusive)	āmarā
2.942	we (exclusive)	āmarā
2.95	you (plural)	tomarā
2.96	they	tārā
3.11	animal	prāṇī
3.12	male (adj)	puruṣa
3.13	female (adj)	mahilā
3.15	livestock	paśu
3.16	pasture	paśucāraṇabhūmi
3.18	herdsman	rākhāla
3.19	stable, stall	āstābala
3.2	cattle (bovine)	gabādi
3.21	bull	ṣaṇḍa
