@classification: Australian,Pama-Nyungan,South-West,Ngumbin
@iso: gue
@language: Gurinji
@size: 917
@source: wold
@variety: std
1.21	earth, land	ngurra
1.212	earth=ground, soil	janja
1.213	dust	jurtu
1.214	mud	kurlwa
1.215	sand	warrayarl
1.22	mountain, hill	ngarlaka
1.222	cliff, precipice	warranginy
1.23	plain, field	palangarri
1.24	valley	talukurru
1.25	island	lutju
1.27	shore	pirntiwirti
1.28	cave	jarriny
1.31	water	ngawa
1.32	sea	wangkuwala
1.322	calm (of sea)	ngawirlangpirlangmulung
1.323	rough (of sea)	ngawirlangpirlangjawung
1.324	foam	ngamarla
1.33	lake	langkana
1.35	wave	ngawirlangpirlang
1.36	river, stream, brook	pinka
1.37	spring, well	winyji
1.38	swamp	nangkurru
1.39	waterfall	yanturri
1.41	woods, forest	manyja
1.43	wood	karnti
1.44	stone, rock	wumara
1.51	sky	kulumarra
1.52	sun	wurlngarn
1.53	moon	jakiliny
1.54	star	kiki
1.55	lightning	janginyina
1.56	thunder	turlurlup
1.57	lightning (as striking)	janginyina
1.58	storm	walawuru
1.59	rainbow	waji
1.61	light (noun)	ngunti
1.62	darkness	mum
1.63	shade, shadow	yarti
1.64	dew	karrngan
1.72	wind	wumaj
1.73	cloud	maarn
1.74	fog	kaparru
1.75	rain (noun)	yipu
1.77	ice	murrupa
1.81	fire	warlu
1.82	flame (noun)	ngunti
1.83	smoke (noun)	jungkart
1.84	ashes	puna
1.841	embers	kunyini
1.851	burn (vb trans)	purtujkampa
1.852	burn (vb intrans)	jiya
1.86	light, kindle, ignite	kirrimkampa
1.861	extinguish	jipupa
1.87	match (noun)	kirrimkaji
1.88	firewood	warlu
1.89	charcoal	kunyini
2.1	person, human being	ngumpit
2.21	man (vs. woman)	ngumpit
2.22	woman	janka
2.23	male	malyju
2.24	female	nampiyita
2.25	boy	malyju
2.251	young man (adolescent)	yarrulan
2.26	girl	manga
2.261	young woman (adolescent)	wamala
2.27	child	karu
2.28	infant, baby	yapakaru
2.31	husband	ngumparna
2.32	wife	janka
2.33	marry	luku
2.34	marriage, wedding	witing
2.35	father	ngaji
2.36	mother	ngamayi
2.38	married man	luku
2.39	married woman	kajirri
2.41	son	ngalawuny
2.42	daughter	kurturtu
2.43	offspring (son or daughter)	karu
2.44	brother	papa
2.444	older brother	ngapa
